user_id,book_id,rating
213779,75770,9
54328,76729,6
53472,43200,5
178552,34658,7
6815,17100,10
124886,42142,0
120396,69127,5
268080,30977,7
15851,40216,8
56054,54516,10
131786,70565,1
167859,35265,1
5068,23366,6
141169,26416,10
29501,1085,3
238464,75162,10
115876,48839,7
211006,32619,2
232241,15071,6
131159,14756,6
15356,35574,6
132450,32851,4
230882,34290,7
252534,76644,1
189313,27511,0
204842,52543,4
236240,66383,7
31891,80208,7
121877,31701,8
224005,40164,7
98027,82677,0
1731,53375,4
118305,48784,9
81069,61605,6
66847,59681,8
82577,52955,6
270934,11892,8
175874,34756,4
131679,46252,8
264595,50555,2
82579,17265,1
193069,82913,5
152649,13988,10
58794,79779,4
120780,39245,8
116762,26459,3
182350,53868,5
256564,52230,2
202116,40215,6
223869,62534,5
225707,60481,3
180662,31163,3
159713,77909,7
50425,50151,1
227614,25385,4
206776,46214,3
101766,7548,5
137687,28093,7
49535,61537,5
273343,40887,0
107238,57900,9
118404,38027,7
161359,7172,2
212047,17610,6
115213,40375,5
176046,54663,4
90306,11617,10
204567,26804,2
21160,49424,4
25592,22165,10
19550,17354,1
172014,31422,3
129578,48087,1
267550,71456,4
191120,53262,3
110233,28212,9
248281,36487,9
272627,80801,0
89961,28731,4
41846,46047,8
226641,15957,3
222037,5038,1
171465,32812,4
25669,65651,10
210511,51945,3
26509,20035,10
271402,418,3
128401,14872,0
146662,49268,9
176325,78757,8
59963,18207,9
221776,77889,5
219431,54074,8
62429,5265,2
111796,501,6
70181,8262,6
107271,8750,5
41919,61052,8
245641,43483,5
93280,84922,10
228644,34388,2
226889,74165,1
235837,23939,2
31799,27684,4
12247,72875,1
20576,56292,4
227077,49100,4
204125,60544,3
10416,26304,7
93067,77848,10
231318,76692,0
47810,4948,4
77303,19364,6
219255,59200,1
22268,55800,6
68818,784,8
3894,29369,10
7950,18110,1
69516,76368,7
47687,6029,6
180464,43572,1
254460,26055,5
159563,48126,10
54551,70929,8
43287,54995,10
54530,17605,0
193853,50714,1
380,82070,4
52977,54196,0
223635,4162,6
143476,35194,5
213679,52565,9
67001,64991,2
20995,26760,2
156509,52422,9
120676,77242,1
173523,4763,9
70640,64738,3
138373,268,8
59603,38175,9
261064,11596,4
197885,85131,8
168091,18506,6
248732,31858,9
84179,11087,1
184429,66266,6
132029,20894,5
112095,60939,1
39496,21628,6
228500,8861,0
256309,35089,0
155001,56740,9
180113,82457,6
214191,75820,7
19316,64866,6
188564,31630,8
213985,55160,9
3711,4798,10
211961,85219,3
63516,7803,7
124642,45020,3
197432,17259,1
191427,69611,4
59723,36686,4
221374,8831,8
66445,10450,4
106455,28884,7
198291,82508,0
166615,24234,0
65718,20466,9
227903,36927,9
41951,40203,5
200471,83306,2
68396,46068,3
6411,63590,2
216224,15191,3
240066,30668,3
108828,73938,3
138619,20086,4
256651,66700,2
82475,54042,10
156295,20896,6
28667,76916,3
127569,57614,1
183507,15136,1
28639,45176,5
249461,75314,7
206058,58178,1
152243,15643,10
169570,35410,9
25129,7646,1
2389,36408,6
112771,13682,9
213927,51681,2
220590,41011,4
236069,12809,8
51686,61954,5
37036,33790,9
5377,30887,4
100217,2267,7
150181,65590,10
155606,83828,0
206546,22046,7
203434,76682,5
164592,2241,2
42336,29280,5
128038,52102,2
211241,79975,4
26832,9806,3
7342,83571,7
208291,24146,8
155509,40871,10
253471,26019,0
101635,9806,7
249454,65156,5
23176,22099,4
264715,74408,5
273164,49277,8
190048,26260,1
13926,21117,9
2867,44900,3
116303,72567,10
171882,52694,7
5390,54788,6
131153,84881,0
221387,60948,1
6362,58757,1
263577,55892,10
135935,7241,10
251123,14755,0
121280,30910,5
186052,52863,0
102186,12447,4
139319,77077,1
113207,83282,7
52806,49877,9
180726,71232,3
74290,69068,6
18827,65422,8
233871,9651,0
10334,4263,4
223947,85401,1
4785,9483,10
276160,69139,2
134199,6638,0
40484,14173,6
50748,60872,2
39346,9999,9
145845,85262,6
114359,56759,2
141799,8055,6
271186,54641,0
17017,39381,8
194560,79359,7
117825,74913,9
104972,26865,10
105358,23464,0
170463,42260,1
22561,5350,1
54646,20442,9
161815,3265,7
140608,58087,3
58840,67014,9
62606,55554,8
134543,40511,7
43003,77039,6
122562,20982,7
191371,41412,7
51947,85022,10
74199,81952,6
149216,10635,4
225237,19925,8
78639,40590,10
272746,57878,10
269132,72046,8
73792,13428,4
160848,31914,10
231392,11222,1
275056,25803,7
221911,12059,0
104830,60483,4
154849,29136,7
267065,20481,0
134741,60776,5
112687,71228,3
2385,9356,5
268312,20613,8
149135,5605,4
43570,45168,4
164225,68757,4
152233,21371,4
97317,65391,9
50039,70184,1
74337,44226,6
8570,36873,5
267038,63887,1
158755,23001,7
99926,34645,2
103427,76991,9
149257,31444,1
264468,7698,4
193731,17778,9
198581,53600,3
128346,58556,5
171706,83247,7
195549,51387,2
45411,26250,2
119399,19687,10
230906,29953,4
35936,54897,4
231509,45348,0
140077,78036,9
152723,54539,1
179856,51376,9
35781,53000,7
33700,6567,7
234497,68449,2
128316,85044,2
83764,53770,5
133658,51698,10
127047,25506,1
179352,41844,10
93081,30786,4
49918,66980,9
198752,36467,0
142252,76990,5
88611,83477,9
63891,8676,0
60704,39062,9
184631,78821,1
260686,85050,6
113022,10641,9
97883,11912,3
141231,69657,0
143814,70164,0
245016,50130,2
266579,62709,1
196492,30226,6
232512,63135,1
152467,81739,9
135563,44554,8
196523,59003,1
204989,76799,6
222645,23587,5
195023,37719,8
33861,363,0
48610,34662,7
92419,22100,6
81415,30307,1
5809,41963,8
230372,53057,9
51259,43064,8
135083,80155,6
89246,11793,5
87650,54514,9
219979,35296,4
166616,13868,1
32953,9178,6
253223,18997,5
95105,31324,4
111885,73153,8
243428,50964,3
227416,57401,2
93137,51767,1
23690,62721,2
67818,33819,9
200993,57776,1
43305,65936,7
34342,5120,1
194157,64728,5
226945,77127,8
136700,48016,2
153380,28999,3
211006,32555,7
183169,76631,7
6598,45762,10
126009,53715,9
202634,18141,3
155042,41295,2
46204,31371,1
60938,42024,0
76492,55713,5
238301,47967,10
20121,53178,1
269689,739,1
94111,28564,6
241870,15916,2
65725,48478,3
252138,78907,6
223725,55591,0
85961,63543,8
80322,77376,9
16567,52896,0
53322,32072,9
98397,79261,9
102604,15819,9
170796,27001,4
147152,28559,6
274547,4620,7
47970,46509,0
135096,62269,2
139447,65492,1
57338,24750,8
131326,54960,6
96822,58468,2
41499,75722,0
168723,44053,0
197723,42655,9
95908,58055,1
83479,19223,2
15909,58012,2
172355,17958,9
274078,62982,3
68340,76632,2
273394,54519,8
206476,48811,10
240818,40360,0
266834,26544,0
47555,4417,6
115765,25648,5
180734,72396,7
49014,25679,2
40106,50283,8
139226,15930,7
266937,58057,10
121604,62888,6
135224,74062,4
8796,33044,8
65709,50810,6
189034,51296,9
255609,25762,8
272398,58720,7
197121,18982,8
227684,77868,9
162702,81430,10
45767,41356,2
150764,48571,3
272601,52302,10
149303,9566,10
267052,77981,1
62888,50072,7
1161,4191,1
60425,25530,9
243448,42887,7
49460,84889,1
130155,41984,10
182936,41362,2
3166,4668,10
267743,61432,3
67126,71694,3
156179,32440,2
263405,72447,10
147629,66342,8
190517,60468,0
2739,40637,10
105022,60715,4
191128,65214,3
104965,65676,4
17596,20325,2
59281,7684,6
105915,40466,5
19789,79953,8
260953,32639,7
240447,52255,7
177317,60078,10
174171,29314,10
38842,65907,4
144297,50472,4
244864,24804,3
183023,16316,1
254510,10768,4
53357,84222,4
248895,48018,2
125195,49404,8
65266,64112,8
10294,52940,5
54478,24720,7
224314,16355,3
83595,20650,7
155013,22943,8
49267,19538,9
242191,35844,4
276183,77308,1
144986,10037,9
174727,54861,6
255042,4720,5
112472,78573,10
65260,4181,9
126843,49340,10
230708,42602,10
81557,62038,0
31737,11252,2
50490,16309,6
238646,71741,7
211698,9572,6
202393,65438,7
197419,25774,5
220861,28112,0
101493,31479,4
17354,81086,8
63084,66910,3
208819,84521,4
229233,52066,2
223154,23778,10
27661,79779,6
264907,38653,4
95539,25839,6
67550,16507,2
54433,34550,0
239561,16883,9
230902,30528,5
147650,78934,8
120627,37510,6
170637,32500,3
207091,46559,2
271163,53069,4
159064,55749,6
272704,1559,10
146899,53756,10
251354,68527,9
115571,76882,0
209964,10974,2
156773,10010,5
210467,41469,9
187352,5982,2
225536,54284,8
88974,23641,2
222824,40858,0
194379,36182,9
98932,65005,5
1093,81517,8
153812,44754,7
102270,67807,8
31614,81174,6
200438,35197,3
201907,30945,6
84467,52362,9
223279,63733,7
46151,66919,2
38075,57994,2
16166,19452,3
91660,61543,6
134477,15645,4
30803,32396,0
130222,10123,5
225460,81111,3
125135,47037,7
278046,46888,8
17886,63581,8
63712,19554,0
67020,55903,7
169443,53720,0
261758,70435,10
2361,68042,6
227536,67975,8
22827,40795,3
42477,52952,0
106808,46745,4
38171,41634,0
37036,72324,7
252559,5018,1
128817,77304,1
38192,59494,7
233634,79259,5
195885,77516,2
90408,26024,1
233223,44095,5
213582,78688,2
92030,77915,9
179296,23319,7
239833,79467,1
211072,28020,5
227248,42099,10
239588,6229,5
47604,38390,8
46264,45579,8
117861,30679,5
211245,44387,5
138421,7790,10
120806,46204,2
57297,80271,10
274483,67500,6
251937,69077,9
241267,41803,2
65595,40416,9
248928,15495,9
104368,17007,8
263978,51679,4
217690,17115,7
109598,66087,1
15061,27534,9
138634,53649,4
65111,52567,9
74596,45533,6
27581,76057,4
164769,78383,9
113157,6392,9
221888,60288,3
39875,33176,1
103937,6724,8
216386,2990,0
209256,43943,1
32968,10838,10
174619,57479,4
53598,16803,10
6923,31028,1
99792,82816,2
236332,21140,1
144465,59181,4
202714,37370,5
237794,39124,4
259628,30709,2
260986,48732,6
243281,12582,3
170761,77159,2
26567,85066,6
150508,39526,2
109247,17794,10
244455,33067,7
179383,30292,9
277183,32005,3
278368,55433,1
137175,26352,1
72909,66687,7
207092,77603,3
212371,19309,7
215657,29903,8
12352,3612,8
212275,70443,0
176331,27043,0
145477,70997,4
93847,61784,9
19920,83140,8
113960,2864,2
15042,19284,2
184317,57254,0
32570,27234,0
145198,49307,3
189545,28618,5
254437,15596,7
67005,73399,4
55010,57969,5
202238,34233,2
188274,3242,6
75193,47076,2
94956,69921,5
146310,11487,8
95298,83189,8
144414,50314,6
148955,22304,10
79271,63524,10
153422,10136,7
144838,861,9
194803,68901,0
67265,60653,9
105535,50180,2
42713,52346,7
111880,53173,4
20891,65911,3
38726,3034,5
161730,40277,4
223184,14442,5
218312,24633,10
273548,7614,6
218094,84004,7
118466,38689,2
146354,29002,0
247498,35995,1
267095,45134,4
251351,29655,2
235704,57571,6
93412,76910,9
7939,43322,4
212205,54646,1
17198,68829,5
2206,16928,1
98120,16350,8
128927,31584,3
104700,72590,2
201510,13479,8
169979,65373,8
237148,77366,10
139379,28252,7
278105,57501,7
56075,23608,10
251574,58389,2
162586,38114,2
35150,40331,8
70121,31695,6
263919,40660,4
128142,74087,2
231500,47092,6
190879,68805,9
18394,59744,7
167041,5962,3
119173,34868,5
140284,22957,2
27325,18672,7
245917,27775,4
141664,21947,4
60844,8767,8
100489,23235,2
40995,3307,1
238529,32005,1
97278,11844,9
223965,45469,2
24297,25612,5
30152,25306,3
199634,47005,9
254738,47163,8
15913,65269,8
273927,76081,8
112129,57301,6
96600,17756,7
97218,16355,3
189139,61312,4
93319,63531,10
105287,52473,7
88759,50052,2
2633,29393,10
62237,17451,4
27448,68515,7
121436,9370,3
52615,67269,7
215652,72605,3
105093,34875,7
4449,55502,9
145501,21835,6
122329,31780,5
1865,62685,7
19393,32784,6
37798,78837,2
213341,38011,3
19799,31412,5
76563,78319,2
9167,2791,3
222138,29340,7
164727,64187,9
195532,7386,10
131502,21004,10
3065,53500,0
223065,82714,0
211553,6923,8
133856,50017,10
217457,44393,0
48640,21594,5
184150,34514,8
2570,10659,7
213274,35776,3
125817,25362,2
215789,49526,6
230311,8519,5
47592,53117,0
182582,73995,5
208960,17200,3
62462,78234,7
82509,36582,3
35205,924,5
194025,44662,0
248074,59020,3
261133,74719,10
74456,32136,5
243116,67927,3
249015,44935,9
201552,46510,6
189652,40403,10
27102,20009,4
123998,38097,9
237991,4780,10
91306,10818,4
94837,24914,9
103886,2825,5
227359,32618,0
165011,75388,9
208577,77340,8
199420,25071,0
114796,2029,8
128329,50360,10
86452,55139,1
143345,4491,8
66320,63399,7
112168,56733,10
16679,69660,7
251210,27103,2
12737,56203,1
218387,23288,4
110871,39033,4
63421,60382,6
107668,43088,4
122993,26412,3
58572,79483,10
189212,509,7
169805,67880,2
244098,1685,7
234088,72501,1
265125,25703,7
255431,5284,0
56429,57122,4
13334,2106,9
156873,61466,5
155051,35805,2
222213,67460,3
208043,30602,6
262501,45871,8
70785,43957,1
5402,17025,2
133560,10014,2
205391,26306,4
193015,26000,4
75154,27149,1
25795,54570,5
244596,54827,2
147089,34769,9
99610,68749,2
239091,75990,4
40444,57884,3
48020,24175,8
102438,79878,4
177700,64659,7
214369,6752,1
147700,20335,8
231966,35535,2
151751,53865,9
131120,36427,0
73652,14868,1
42766,70084,4
107584,53424,10
132353,26347,2
87815,71721,9
273041,44996,7
261985,48462,2
226455,59864,4
275976,8554,0
56686,68280,8
257938,33874,3
165783,52217,8
207546,76600,10
167031,52162,2
234412,57772,4
104521,36659,0
270078,828,8
105994,63073,5
69826,77018,2
154902,17447,0
226783,1226,5
259058,82346,4
83025,23259,3
39070,23293,6
90341,68691,3
170081,68129,4
86121,34296,4
126869,50039,1
51198,22232,7
90175,44511,8
57515,18378,6
49419,42026,5
174747,31198,5
232972,54569,4
155852,50876,2
49169,22930,10
77003,82087,7
272107,24133,4
265333,1221,1
246179,26775,7
100609,68713,0
209387,4070,4
226612,35423,7
68039,80536,2
172634,13878,8
44288,40009,9
221065,925,6
93674,61415,1
102279,73394,9
33491,36004,1
83843,28669,3
104396,56601,7
88973,14875,0
123809,46745,4
274396,84525,6
26769,32404,9
170276,67895,5
116664,1848,3
119493,17987,9
119908,42082,7
36773,8423,2
42355,72308,5
228553,10899,2
57169,66113,7
117481,27247,4
204652,82251,9
114143,82015,10
63900,80712,4
102899,75210,6
57541,49983,10
47182,28592,8
107960,82982,7
192512,62294,0
99972,44065,10
78278,29454,0
31155,58732,1
213135,18721,7
43,71572,3
4380,35148,1
23479,704,6
51790,33526,4
261837,9986,6
224687,37762,10
224360,37741,10
71267,50747,10
128588,58396,0
257164,71936,6
153726,62880,5
44227,59271,2
219551,37729,4
47490,28645,9
68789,70143,8
241085,84514,7
278615,75955,1
101293,79665,8
111108,41406,10
166280,23745,1
173873,51657,2
81302,51025,7
237351,81150,6
135041,44836,6
73956,54447,0
17024,85491,9
91504,84122,0
251455,715,3
215009,52929,4
101664,69437,5
149777,46379,6
178521,57292,4
201662,12513,7
237718,6332,7
2293,47881,6
77861,8938,3
204490,53807,8
48589,24104,6
269369,37718,7
77153,1564,9
237385,23067,5
4519,70803,9
112057,8924,9
268273,25735,6
222298,72075,8
81490,9667,10
193947,27279,0
96031,21386,9
181298,57757,8
28418,64547,4
231922,52429,6
198174,70396,5
60269,44925,4
159254,22703,6
232625,84241,8
113783,44717,5
199619,52462,9
200379,76972,10
3295,71556,10
3361,37455,5
263880,23603,9
178276,77319,2
138507,50684,2
139717,55885,4
48537,64495,2
80255,70155,7
212467,58210,7
231297,52167,9
65930,76056,0
73610,17277,2
106484,2675,0
92421,82892,1
242536,83905,3
163746,1166,2
266140,41042,8
118716,46404,10
272926,39254,0
101608,1206,1
18282,4653,4
96683,60586,4
212296,9452,0
60576,81905,6
177766,8210,9
91885,54530,7
151172,60049,1
21743,18722,0
47568,77939,1
220756,60439,0
65071,7449,0
260147,76550,9
143808,52536,5
89970,67029,6
98877,1825,1
130149,68148,4
34287,84973,7
37077,78055,6
22105,80935,6
105982,33845,0
112503,14722,8
200395,75300,5
171681,41043,7
41370,30635,5
104902,56432,0
49884,40976,0
155346,60303,5
34819,48288,10
195747,71193,8
169980,25427,3
253633,57251,9
11560,57438,8
18061,85077,0
246882,77884,6
164020,711,9
44908,56310,7
426,31496,8
229891,75146,5
171082,11009,10
102651,62704,2
168745,14814,1
18752,66536,8
5071,72179,0
156681,67111,0
257846,21368,9
93389,14372,8
182703,78792,2
62591,58708,2
174887,41216,8
2566,2443,4
129914,19540,4
188618,21334,8
65555,12232,2
94118,6582,10
21755,29970,8
163061,36917,7
64116,11761,8
141953,44794,0
152546,8422,0
271855,36987,10
154700,44641,6
273336,83423,3
168868,930,6
175404,18849,7
178286,18845,1
98880,11901,9
189645,66271,0
77449,81485,1
132818,71569,0
258157,56607,9
240765,7840,5
123636,26843,0
22413,33999,0
214069,18131,2
97034,47945,2
147967,32248,6
236849,11419,5
41664,46504,2
79267,18858,6
143190,7832,3
99700,8322,6
22125,26382,1
18413,75006,5
58096,64999,1
132775,7112,7
68876,8695,10
228534,22130,0
198922,82818,7
125628,18893,5
201617,7167,8
218609,29526,5
41783,5226,2
214335,20801,7
117209,83156,6
190881,64227,2
271517,39600,0
126705,74515,0
109809,3588,10
220067,65327,7
162288,34979,0
63267,31417,8
207543,81081,4
155112,73067,4
258552,54161,8
161472,37098,1
37285,71450,10
142568,8644,1
202752,6916,5
232459,12718,3
203744,31943,5
116170,36477,3
101126,79,2
143798,31462,9
143776,37940,0
142695,65674,1
268843,2796,7
89581,53120,0
91706,65959,2
250798,62372,9
257815,51370,0
214738,73633,1
18342,74703,7
107529,48815,0
238888,25343,0
10531,35320,4
67698,66397,1
154682,34684,4
50321,68450,6
62866,11694,0
108311,27371,6
215953,58449,8
227931,7369,6
31805,65376,9
73008,1573,4
197688,60649,8
100127,56157,5
145168,55485,1
71991,18256,7
196411,56903,4
4385,40311,4
227474,20228,1
143274,2306,1
56623,61144,2
95979,23799,7
254078,83460,3
75356,82794,4
182654,69414,4
173301,30168,9
130101,81269,8
205910,23591,5
151655,60135,0
146381,79068,6
154550,51602,4
116476,44831,2
169980,19195,4
138502,39408,8
56620,30447,3
4332,22305,8
105186,72117,2
205609,4291,3
225384,39040,8
20670,28772,0
260136,13044,6
101586,81262,3
245130,41611,10
197470,26129,0
49306,32753,10
113486,61274,10
222015,53671,8
94884,36171,4
193846,75296,3
97485,44145,10
45627,36236,5
69442,51784,0
92756,61064,4
264700,33957,4
5641,30926,8
73390,13015,3
15678,68524,3
19598,45973,0
2070,5522,8
134159,30834,10
121429,56271,5
143249,84618,5
122260,6691,9
275,20824,5
118768,28458,0
267011,54530,3
30377,64508,4
35499,11272,9
212787,54485,6
120917,36812,9
119536,64937,4
125135,84317,10
243527,67527,3
42499,3202,7
114251,2426,5
98218,28513,4
266447,74571,3
81983,13230,6
241318,1093,3
213860,43835,5
178849,72548,6
121839,27404,4
14135,84980,7
230181,71232,4
197155,30438,4
134550,9171,9
254115,60035,7
159701,26095,5
68829,64783,7
85871,1316,5
266795,73090,5
257898,41943,7
66001,60910,10
67811,31094,3
219789,57484,2
40117,78143,9
228986,4669,5
49858,67478,6
252396,7690,4
178981,8982,7
65999,23860,6
50670,22390,7
177436,79991,3
246088,21845,5
275124,17974,5
202206,72868,6
255440,79182,5
1400,58697,8
222964,41768,10
82903,33989,4
16208,77846,0
17506,3294,4
26451,85136,9
77532,55197,2
266240,70520,7
218702,9235,9
233438,74020,9
194835,5037,7
222143,74816,4
134603,70482,8
25114,50246,3
181552,73714,3
213495,36945,3
167372,55344,0
8255,40485,6
73724,31360,2
10333,66648,7
145365,60202,0
66717,42916,3
175220,62069,9
142661,33061,7
169168,68226,2
222777,67579,4
267018,70724,8
200145,47472,0
87531,24,2
120693,61749,0
74313,21763,3
106844,12340,7
94731,18531,10
52363,61330,4
44302,59336,0
264157,63727,6
174348,38192,10
211521,10902,2
236561,14279,6
225481,38395,3
9651,5778,6
276899,40990,3
148940,80872,10
19180,24848,9
180117,26160,4
140613,81778,6
101669,18425,5
235918,52657,2
55246,49349,0
235204,3040,3
181318,23618,2
21208,30659,8
204113,7209,5
101430,64352,8
110342,47225,0
182429,702,3
252335,16488,9
103783,41690,7
219916,4125,4
113068,75522,5
113067,54557,2
227715,11717,6
105756,9528,9
263216,14025,0
112218,27159,0
138019,50095,3
60774,41069,2
236515,37014,0
22394,74934,1
102981,52339,1
87156,59918,5
149095,83152,3
5618,67557,7
16339,30165,4
13241,41931,10
36510,27655,2
110287,55139,9
164873,74814,3
186979,19006,7
104900,81789,10
220177,13875,4
194228,12853,9
123934,80792,1
24659,85485,4
121720,44532,1
164785,41326,9
37086,14403,6
235647,81702,4
116645,74681,2
112762,33479,2
139191,61779,9
182290,38848,2
86011,20160,5
83028,48894,3
122428,40968,4
120090,61325,2
237833,69044,4
144332,59512,8
203950,66521,0
216554,50003,2
96931,73882,6
55490,21037,7
43756,23939,9
188899,23267,0
168916,72628,8
55466,40292,3
112366,46051,2
228992,21727,6
184787,19963,10
174057,61281,4
72392,62405,3
88053,65515,2
126409,26387,3
209502,19613,1
199366,7165,3
200407,31922,7
263693,17602,7
226843,13091,5
262797,34580,5
169800,64161,1
270103,53237,5
208308,26722,8
109793,7960,8
247812,28826,7
23763,29355,4
81576,80304,9
74962,70492,5
235179,1755,3
176572,26199,8
126139,1688,6
44073,34848,8
48731,36072,9
111375,82185,5
230415,14562,5
155420,33537,5
217162,56752,7
261471,7705,8
89743,50026,7
45393,41187,3
251155,49708,7
29097,36293,7
218492,6275,7
248260,25202,4
57248,74108,3
51648,80772,8
110553,62406,1
35999,71028,10
36255,17242,4
82387,79394,5
52977,28665,5
254391,84333,2
83150,32458,9
116151,48033,6
156959,6575,0
251907,66188,7
51333,75415,3
215857,8189,3
62795,83461,3
257275,50322,6
10005,2679,1
166078,58676,2
1019,56830,7
12371,54865,0
184939,2298,0
8957,24067,1
60798,78328,5
165412,72168,6
229194,22140,8
238019,55753,5
20258,24184,9
120091,82261,4
231574,14784,9
28177,71171,4
86823,32432,2
128885,67460,7
179119,80719,6
235755,51479,8
103137,75751,3
106718,9183,0
199303,7352,3
28543,36462,8
76068,34092,6
88879,62763,10
46547,28211,2
141039,22329,10
206689,3479,9
274493,45626,3
43666,9121,6
261217,39614,0
116062,33408,2
208550,3689,5
67115,10229,9
163350,49625,3
254022,77257,6
147052,11840,4
267973,33783,0
149999,26092,9
73579,12468,0
227548,56515,7
150858,6885,3
29255,30914,4
185785,14,2
236885,45450,4
142570,5043,0
216886,25671,3
249193,4218,8
251271,10173,8
80660,6992,3
134930,7101,10
82468,75490,3
50272,32636,10
250152,66733,2
235857,75067,3
227637,42036,6
177871,31071,3
152586,15717,1
162752,14491,4
103498,75928,10
100790,16707,6
191821,4172,6
191263,84085,3
107456,74013,8
115779,24641,8
275433,75859,4
160856,76302,6
135226,70689,5
218580,48163,3
176621,67102,7
263352,10365,8
161111,60952,3
225553,49572,0
241604,37092,5
247102,57353,1
256520,8208,1
19702,473,0
48754,18142,2
122928,47973,7
208668,32917,6
175860,9535,6
247129,67949,5
209590,18753,10
137287,56671,4
187617,47901,1
25626,75338,2
277313,50062,8
39725,60730,10
66811,6056,0
1246,11601,2
153899,58649,4
25707,20517,9
221435,7701,3
264847,75859,4
57436,24599,0
171364,47880,6
248574,79367,4
248067,14173,2
256527,29688,2
32881,32176,6
249310,39516,2
84993,36127,1
211484,2571,4
74787,7505,7
261916,37220,8
64399,68655,5
229275,71606,3
263432,72704,10
22811,35139,0
32029,30610,9
208658,73027,2
87638,37083,0
85349,36784,9
60363,70350,2
49951,869,2
173466,76808,6
26620,68333,6
154462,83986,0
122344,74473,0
12525,74659,8
219648,863,4
184587,65096,8
182609,77085,6
240486,75278,7
180826,9555,7
90697,76355,5
248015,83568,1
90390,77983,5
100020,81940,3
60238,78817,0
79558,18268,1
244006,24043,2
118939,26849,0
82324,36950,7
25843,17816,0
236413,50764,6
75823,83145,5
215299,49013,9
52843,74547,9
35530,15235,6
123615,15780,2
221409,57912,3
11175,31837,1
270357,61467,3
68158,55029,3
270892,61403,0
275271,23798,7
165437,53270,0
11143,30375,7
94155,60125,3
148452,74690,7
150913,21955,3
160742,50197,7
264877,21410,4
115276,27777,6
58644,28945,0
172481,11812,3
119910,11557,8
262422,61810,5
140830,34889,8
226119,84066,8
221684,20235,10
220321,83691,0
186093,79190,9
227801,34955,10
152303,83529,0
8607,85100,5
139335,67942,6
270745,8281,7
33175,14656,2
95764,61805,3
52085,59379,8
174124,18829,9
271308,58464,5
948,58185,7
81417,81745,5
213919,37782,6
110157,13673,8
202629,70434,9
262515,836,0
109035,32137,0
274937,30736,4
108058,23366,9
41687,634,9
36620,11297,2
139472,59949,10
135084,83535,4
216216,36794,9
10027,64443,3
88189,43936,9
189548,83631,6
51591,66277,3
180702,3229,6
233514,50804,3
240465,45166,8
89109,5874,1
90948,9979,1
14536,25512,5
2060,44852,10
163763,17551,5
206153,65240,10
79779,72837,6
63469,73033,7
15098,59111,1
240808,47464,9
6418,81212,3
181318,31671,7
268722,22251,10
241562,45727,6
77202,79484,6
275953,2508,8
268757,66961,5
233117,38560,6
253720,49577,1
97945,83683,2
53658,8626,6
157401,64713,7
241063,13361,4
229823,19139,4
218423,45471,10
134197,59263,10
4719,78218,3
64589,11240,8
204645,44286,5
103476,47061,5
214673,22079,5
26410,2644,5
192715,16969,7
110127,49357,1
219086,37071,7
95524,9463,8
50283,67394,6
183987,21399,7
136595,11713,7
143157,73142,3
239596,73678,4
32735,41995,6
240785,41104,7
204028,35504,1
56076,80370,10
134674,72026,0
79159,1689,5
77562,64712,4
100399,66051,6
103003,67579,10
260693,66680,10
162753,6451,9
185704,18748,9
167692,55899,9
6354,54197,10
253447,48233,9
27691,9793,9
71999,22875,0
12836,65244,6
156996,78179,3
107846,62696,10
9847,7131,4
34542,1773,2
205661,84904,3
3269,26995,9
130400,31960,7
50239,6917,10
159277,51215,4
190535,79815,10
155046,49531,5
256678,71114,6
227720,45162,1
142545,62201,9
30149,26306,4
90932,5994,3
163073,51722,6
259771,58147,4
35017,21170,5
104016,65412,3
225925,60864,6
81831,2533,1
236456,47689,6
89604,68837,0
83073,51229,8
209981,79024,8
55033,73438,0
189850,79778,4
114354,19634,6
196077,24966,9
271541,67514,1
252156,45345,4
101826,80818,5
249894,3859,4
81843,17972,9
144285,33059,6
99683,12827,1
77839,69051,4
109205,80160,0
161002,75044,6
263585,76326,7
124548,8573,9
172938,35398,3
100238,30085,4
261832,10161,1
188191,5826,1
109088,60067,7
160037,43136,2
90573,56512,0
99629,14004,10
125391,3349,2
256117,24094,5
263997,8395,8
144594,84675,8
221872,54554,6
97721,53243,6
226583,62493,9
213800,76774,3
245861,59520,0
268436,8048,2
80408,2444,6
59618,17768,3
116515,24329,4
268953,36408,8
132221,56040,9
56501,10501,10
25731,47688,8
100161,72986,7
196196,74254,1
91235,40849,10
251680,27001,6
50321,59850,9
218897,8167,0
7641,2661,4
190641,43238,4
182393,17962,8
222267,37357,2
83258,56599,5
271224,28005,8
101743,10122,3
147096,24363,3
66185,9760,6
55717,43221,5
149956,73803,1
201910,50228,9
166880,69774,6
272687,74609,6
70060,74532,7
145199,24300,0
72289,36050,1
222801,70664,7
38643,70964,6
145095,46040,3
144302,6917,1
204293,75270,7
171273,81036,2
259982,24872,1
272904,48842,9
123711,22881,6
76543,3245,8
27476,81837,9
134929,37904,9
122215,67712,4
102304,57248,3
155752,80552,3
153224,50840,9
194271,5743,6
17751,78744,10
157637,82697,1
92813,22891,3
12718,37858,3
42894,5204,5
59435,83069,4
100806,81620,0
270941,59234,9
272317,70803,3
194952,71140,0
61403,66714,10
260338,53975,7
29262,15697,6
59124,73521,1
86780,72204,9
249491,74105,6
210592,65288,3
39549,375,3
219255,75605,3
136511,60267,3
140123,23934,6
243690,59345,8
257844,9981,2
181069,305,4
65200,58514,8
